shipment_id,origin_city,destination_city,cargo_type,weight_tons,declared_value_usd,priority_level,planned_duration_hours,status,risk_flag,actual_duration_hours,weather_severity_avg,total_legs,total_distance_km,total_fuel_cost_usd,avg_leg_delay_minutes,dominant_mode,vehicle_avg_maintenance_score
49357034-7643-43a0-ada9-6878cee1e8ea,New York,Dallas,Retail,38.41,265291.09,Low,67,Delayed,1,93,2.5054095826893352,1,2906.03,2719.46,70.0,Rail,0.7552486187845303
1fb4d95f-fd25-44cf-b9ef-ff971db6ef0e,Los Angeles,Atlanta,Retail,22.8,106079.88,High,105,Delayed,0,133,2.5638977635782747,3,4752.280000000001,10024.35,85.66666666666667,Rail,0.7552486187845303
7631f018-9f02-4556-b1fd-e51d90fe08e1,New York,Seattle,Electronics,22.76,100183.75,High,49,On-Time,1,48,2.5054095826893352,1,421.79,876.24,10.0,Rail,0.7552486187845303
95998971-6866-4793-b448-150180c0e18b,Houston,Dallas,Automotive,9.1,182339.11,Low,72,Delayed,1,84,2.5463258785942493,4,5179.38,9583.92,83.0,Rail,0.7552486187845303
a48f0e1c-2254-43a1-8d7e-0277e4a3c98d,Los Angeles,Miami,Electronics,18.66,242120.42,High,67,Delayed,1,93,2.5638977635782747,2,5136.45,5249.58,90.5,Rail,0.7552486187845303
0f379fab-dcf1-4324-a59a-17827e6bb2d0,New York,Atlanta,Automotive,34.84,177447.01,High,55,Delayed,0,76,2.5054095826893352,1,64.43,3887.95,18.0,Truck,0.7637579617834395
cded7b6d-3338-4ece-aa87-2a7335f45a65,Los Angeles,Miami,Food,9.73,292515.49,High,62,Delayed,1,90,2.5638977635782747,3,4837.8,9141.48,112.66666666666667,Ship,0.7623456790123457
8ddcd3e3-d552-4d67-8e50-c321bda73752,New York,Dallas,Retail,37.11,161903.0,Low,65,Delayed,1,89,2.5054095826893352,2,4022.5,4167.92,79.0,Rail,0.7552486187845303
31c492f1-3ce0-4688-8a48-f5e5c254dd3e,Chicago,Seattle,Automotive,28.36,96812.81,High,84,Delayed,1,96,2.458267716535433,4,6925.699999999999,9609.1,94.25,Truck,0.7637579617834395
213c127a-7b36-41fe-a25d-ba85433f7a3f,New York,Seattle,Food,19.73,432785.77,Medium,97,Delayed,1,106,2.5054095826893352,1,2385.67,2609.66,94.0,Truck,0.7637579617834395
0bb74f2b-0967-4381-869e-3a02ad0546d0,Los Angeles,Dallas,Electronics,24.13,108295.03,Medium,24,On-Time,0,23,2.5638977635782747,3,2020.15,12361.35,115.66666666666667,Truck,0.7637579617834395
28a8269f-705e-415d-94ec-65d5bd07e951,Houston,Miami,Retail,10.27,483654.28,Low,51,Delayed,1,78,2.5463258785942493,4,6455.61,7073.7,74.75,Ship,0.7623456790123457
a5b09369-b40d-489f-9cd1-bf0c167eca68,Houston,Miami,Automotive,12.61,493828.0,Low,72,Delayed,1,90,2.5463258785942493,2,410.15999999999997,5107.07,96.5,Ship,0.7623456790123457
1ab724bb-d2bc-4177-bae9-6eab3e3a9f9b,Houston,Miami,Retail,15.02,351433.86,Medium,87,Delayed,0,102,2.5463258785942493,3,2993.09,4421.05,76.66666666666667,Rail,0.7552486187845303
cf4d1368-f336-45d6-9ccf-dcef808c5549,New York,Miami,Retail,18.47,255980.49,High,24,Delayed,1,42,2.5054095826893352,3,1868.0700000000002,9513.35,71.33333333333333,Truck,0.7637579617834395
cdb4ae21-5c9e-4141-85cc-2b6dac56a848,Chicago,Seattle,Retail,37.04,399755.23,Low,59,On-Time,1,58,2.458267716535433,2,4809.85,4241.93,150.0,Rail,0.7552486187845303
c0578cab-77ac-42c1-91fa-cfb752271c1f,New York,Miami,Electronics,17.86,437869.33,Low,46,On-Time,0,46,2.5054095826893352,2,1760.7399999999998,5031.57,88.0,Truck,0.7637579617834395
78bbf1a2-54b6-462c-9754-7cbff470c6f1,Houston,Dallas,Retail,23.33,357699.98,High,79,On-Time,1,77,2.5463258785942493,1,1686.73,3336.89,104.0,Truck,0.7637579617834395
f1838554-9b5d-4198-a3ba-456a3379b273,Los Angeles,Dallas,Automotive,10.67,60001.93,Low,37,On-Time,1,34,2.5638977635782747,4,6971.200000000001,11568.44,88.5,Ship,0.7623456790123457
ef243ef0-8b53-4af9-adaa-039c7eb7df9f,Houston,Dallas,Electronics,30.76,11464.06,High,95,On-Time,0,94,2.5463258785942493,2,5081.85,3815.95,50.5,Ship,0.7623456790123457
c9f27931-a28a-4d9e-9762-48b6cde5fdf0,Los Angeles,Dallas,Food,24.61,104031.65,Low,59,On-Time,1,55,2.5638977635782747,3,5280.91,4601.21,139.66666666666666,Rail,0.7552486187845303
6400f08c-65eb-40a9-8e62-11f56652c8de,Chicago,Miami,Automotive,20.4,102380.63,Medium,83,On-Time,0,81,2.458267716535433,2,2128.64,6182.53,143.0,Rail,0.7552486187845303
9aa200bc-87e4-4511-ac67-f23341aceff2,Los Angeles,Seattle,Electronics,38.15,99433.57,Medium,87,On-Time,0,86,2.5638977635782747,4,5513.69,14189.49,116.75,Truck,0.7637579617834395
ff0a7c44-506d-4af0-9e39-91af582e78a0,New York,Atlanta,Automotive,36.17,259788.44,Low,74,Delayed,0,91,2.5054095826893352,3,5550.17,4374.639999999999,96.0,Truck,0.7637579617834395
8096e950-758b-4ddd-95b5-2e6b67445fe0,New York,Miami,Automotive,28.08,264841.39,High,30,Delayed,1,57,2.5054095826893352,3,4505.62,8649.8,95.33333333333333,Ship,0.7623456790123457
1d6e02e1-cb25-4d89-8f56-6f5cc3e9df6c,New York,Atlanta,Food,37.26,364280.8,Medium,81,On-Time,1,79,2.5054095826893352,1,2374.87,2563.59,104.0,Ship,0.7623456790123457
7a31b0bc-f836-41f1-bba6-50e858e77897,Los Angeles,Seattle,Electronics,24.77,108719.23,Medium,97,Delayed,0,114,2.5638977635782747,1,52.46,3317.8,33.0,Truck,0.7637579617834395
d7d7e71e-86f3-4b8e-a5b0-9689dbfd39c5,New York,Miami,Retail,33.94,55403.38,Low,116,Delayed,0,125,2.5054095826893352,4,4804.23,12532.54,89.25,Rail,0.7552486187845303
6e5fe11d-693c-48fd-9e78-5dcea82be375,New York,Atlanta,Automotive,19.33,336384.75,Medium,40,On-Time,1,36,2.5054095826893352,4,6768.4,8870.89,75.25,Rail,0.7552486187845303
ee1e9d97-29b3-4ed1-9a68-6e1e866c659c,New York,Seattle,Automotive,8.04,247158.54,High,44,Delayed,0,66,2.5054095826893352,4,7746.4800000000005,9859.95,88.25,Rail,0.7552486187845303
865d7c8d-dc44-43a9-a769-310871a29a7c,Chicago,Atlanta,Automotive,39.8,336497.12,High,99,On-Time,0,97,2.458267716535433,4,2451.87,5203.24,96.25,Ship,0.7623456790123457
28d844aa-3220-4bbb-b785-50b201f95be1,Los Angeles,Dallas,Automotive,10.8,196562.72,Medium,75,On-Time,0,72,2.5638977635782747,3,5402.88,8986.4,121.66666666666667,Ship,0.7623456790123457
886f156b-b045-45e8-9c5c-584ab09c32d4,Los Angeles,Dallas,Automotive,13.8,377889.81,Low,114,On-Time,1,110,2.5638977635782747,4,4018.8999999999996,14600.99,131.25,Truck,0.7637579617834395
7ae7f65f-19ce-41e1-9d9c-3024342e585b,Houston,Seattle,Electronics,10.71,344474.38,High,24,Delayed,1,46,2.5463258785942493,4,7894.13,2231.7799999999997,102.5,Ship,0.7623456790123457
427f6bae-f626-4e44-94bd-14ba5653e978,Los Angeles,Seattle,Automotive,16.81,328667.51,High,36,On-Time,1,34,2.5638977635782747,3,6111.68,9811.789999999999,112.66666666666667,Rail,0.7552486187845303
64ffd3cb-f009-4e2a-9981-d2d8a2dd569c,Chicago,Atlanta,Automotive,15.12,23508.95,High,75,On-Time,0,74,2.458267716535433,2,1221.6,3470.77,79.5,Ship,0.7623456790123457
18f6f871-7806-48ab-bdae-96eedac14c0d,Los Angeles,Seattle,Automotive,26.04,430480.84,Medium,82,Delayed,1,108,2.5638977635782747,4,6529.25,10124.58,121.75,Truck,0.7637579617834395
f57c1b02-ae43-44ee-95e7-ea279ccd9302,Chicago,Dallas,Retail,39.88,194537.44,High,75,Delayed,1,103,2.458267716535433,4,5472.610000000001,8483.710000000001,65.25,Ship,0.7623456790123457
bd8c77a9-9e4d-4f2b-b98f-e36c5300aa32,Chicago,Dallas,Retail,6.84,76451.62,High,116,Delayed,0,126,2.458267716535433,4,5290.37,8122.27,75.25,Ship,0.7623456790123457
87ce5193-77ef-4933-b79a-c9ec2576d5c7,Los Angeles,Miami,Electronics,32.25,380238.38,Medium,73,Delayed,1,102,2.5638977635782747,1,745.79,2099.08,22.0,Rail,0.7552486187845303
ef9104c2-4b0a-4bff-ab87-c64b109dafab,Houston,Atlanta,Automotive,9.48,248372.71,Medium,81,On-Time,0,77,2.5463258785942493,4,7836.43,5296.08,104.75,Ship,0.7623456790123457
b874dea5-e0f1-403c-b7a4-5a29d5b58b36,New York,Seattle,Automotive,5.69,25682.64,Medium,63,On-Time,1,61,2.5054095826893352,2,2724.6,5013.01,79.0,Truck,0.7637579617834395
c575cdbc-a2db-4206-942c-e2e05186acea,New York,Seattle,Food,27.35,393117.02,Low,96,On-Time,0,96,2.5054095826893352,3,4301.5,6656.38,115.0,Rail,0.7552486187845303
aa3ef3d5-e678-4d4b-b4e0-dca688861572,Los Angeles,Seattle,Retail,35.57,223168.36,Low,69,Delayed,1,94,2.5638977635782747,2,4002.8399999999997,1892.4,130.0,Rail,0.7552486187845303
c9cec122-c1e6-4956-a1ac-1a6a87b909e4,Los Angeles,Atlanta,Food,11.17,379913.71,Medium,28,On-Time,0,26,2.5638977635782747,1,2911.29,407.24,178.0,Ship,0.7623456790123457
e5f8d5e6-d57b-4d6e-81f6-04398fe87f20,Chicago,Dallas,Automotive,16.96,380239.6,Low,101,On-Time,1,99,2.458267716535433,4,7263.12,7928.9,103.75,Rail,0.7552486187845303
7d5620e9-d9a0-48db-9a84-f6c92ef3cbb5,Los Angeles,Seattle,Automotive,10.91,58968.74,High,47,Delayed,1,59,2.5638977635782747,2,1976.31,9342.2,40.5,Rail,0.7552486187845303
c3cc6952-b8bf-46aa-8c4e-be8cf623c01e,Chicago,Seattle,Food,36.73,310480.65,Low,105,Delayed,1,113,2.458267716535433,2,2689.35,6753.82,46.5,Rail,0.7552486187845303
32b3047f-4573-45c4-809d-ec31d7588b76,Houston,Dallas,Electronics,14.46,186467.16,Low,75,Delayed,0,82,2.5463258785942493,3,7793.629999999999,12706.59,90.66666666666667,Ship,0.7623456790123457
55d499cd-570f-49f7-bda0-a50d559ca3ec,Los Angeles,Seattle,Electronics,20.56,277736.93,High,75,On-Time,1,74,2.5638977635782747,1,1673.69,4015.05,28.0,Truck,0.7637579617834395
b090aa4e-e377-427a-802f-ebc60553c87a,New York,Miami,Food,36.32,53388.02,Medium,100,Delayed,1,110,2.5054095826893352,2,5845.01,3039.11,125.5,Rail,0.7552486187845303
b39eaa2c-c9ef-4351-8076-ea1fc96f1b2a,New York,Dallas,Automotive,24.35,298209.94,High,56,Delayed,1,69,2.5054095826893352,1,2481.96,4553.99,79.0,Ship,0.7623456790123457
134d82c9-48dc-462d-b7e7-0e1b392d049c,Los Angeles,Dallas,Food,37.65,390994.61,High,76,On-Time,1,75,2.5638977635782747,3,1379.0700000000002,8540.84,105.33333333333333,Truck,0.7637579617834395
28067f8d-f6d2-4689-b841-5e090cbe7acf,Chicago,Dallas,Retail,37.43,493538.76,High,35,On-Time,1,32,2.458267716535433,1,326.19,2879.83,89.0,Ship,0.7623456790123457
158aceed-0476-4b6a-8663-a7e1d6200acc,New York,Miami,Electronics,21.16,166936.98,Medium,44,On-Time,0,44,2.5054095826893352,1,2886.57,3803.06,170.0,Ship,0.7623456790123457
2836be55-0187-46aa-b73f-408a6a78e5db,Chicago,Dallas,Food,25.38,86011.13,Low,54,Delayed,1,82,2.458267716535433,2,3574.05,6456.450000000001,86.5,Rail,0.7552486187845303
05880f71-f8f9-46b1-90dd-70c371922ce0,Los Angeles,Atlanta,Electronics,13.06,189291.59,High,55,Delayed,1,63,2.5638977635782747,1,2806.28,3582.22,75.0,Truck,0.7637579617834395
ae8cc3a1-3ac7-4065-b5ca-5ce72cc55d88,Los Angeles,Atlanta,Retail,39.67,19458.22,High,76,On-Time,1,73,2.5638977635782747,1,1697.05,3820.33,35.0,Ship,0.7623456790123457
f28d5c0f-ec04-42fd-8da8-b4f5c4ba77d2,New York,Atlanta,Automotive,14.74,210298.93,Low,36,Delayed,0,64,2.5054095826893352,3,3821.44,8614.94,62.666666666666664,Truck,0.7637579617834395
d78bc443-284b-41ec-955c-7b98ab113320,Los Angeles,Dallas,Automotive,32.42,458148.85,Low,52,On-Time,1,52,2.5638977635782747,2,1091.17,6319.360000000001,114.0,Ship,0.7623456790123457
dfd209d1-8165-4a36-ab6b-e40ef7d63eb6,Houston,Dallas,Automotive,15.95,105232.04,High,117,Delayed,1,141,2.5463258785942493,3,2077.67,7369.8,70.0,Truck,0.7637579617834395
38e4eaff-d958-4f3b-99c8-9a8db4a6ac38,Houston,Dallas,Electronics,15.96,244082.63,High,117,On-Time,1,113,2.5463258785942493,4,5765.1,7494.719999999999,66.0,Ship,0.7623456790123457
71bdec97-257c-469d-a511-785e099fddf7,New York,Miami,Retail,8.64,290582.36,High,32,Delayed,1,59,2.5054095826893352,1,1589.33,4244.31,98.0,Rail,0.7552486187845303
b9e95142-97df-4797-afbe-5203d789608c,Houston,Atlanta,Food,24.6,98154.49,Low,93,On-Time,0,92,2.5463258785942493,3,4242.42,9596.9,34.666666666666664,Rail,0.7552486187845303
a8e02f65-e5b2-47c8-b6d6-a9a96eb25181,Chicago,Seattle,Automotive,13.57,171751.71,High,70,Delayed,0,75,2.458267716535433,3,5353.2,7898.790000000001,116.66666666666667,Truck,0.7637579617834395
8f27c017-4f53-4e3d-82e8-1eaa378bb6fc,New York,Seattle,Electronics,10.19,456565.2,Medium,27,On-Time,1,24,2.5054095826893352,4,5424.36,11706.02,105.5,Rail,0.7552486187845303
8083e6be-e030-4292-a16e-620993381b25,New York,Dallas,Automotive,12.93,154907.08,Low,102,On-Time,0,102,2.5054095826893352,3,6216.83,9911.11,72.33333333333333,Ship,0.7623456790123457
839790c8-356d-4dbf-b56c-7cc5d41104dd,Chicago,Miami,Retail,13.79,321327.88,Medium,98,On-Time,0,95,2.458267716535433,2,4834.57,6280.81,104.0,Rail,0.7552486187845303
17200a52-1e03-484f-a331-f82611ef0c1d,Houston,Dallas,Food,22.64,77106.44,Low,54,Delayed,0,68,2.5463258785942493,2,2078.22,6452.87,158.0,Ship,0.7623456790123457
1face998-2860-4743-8063-5a7839209e3a,Houston,Seattle,Automotive,18.51,338234.72,High,85,Delayed,0,112,2.5463258785942493,4,5002.33,11159.78,79.0,Truck,0.7637579617834395
e473caf5-e0a2-48d0-8973-0fb0fcd376dd,Houston,Atlanta,Retail,7.64,146780.76,Low,51,On-Time,1,49,2.5463258785942493,4,6816.0599999999995,14261.109999999999,60.25,Truck,0.7637579617834395
d3c4d998-225a-4d7b-b552-0d4edb304246,New York,Seattle,Electronics,23.76,123318.76,Low,61,On-Time,0,60,2.5054095826893352,4,6259.12,10422.38,91.5,Ship,0.7623456790123457
77d3286f-eede-4401-a97e-024a1315888b,New York,Atlanta,Retail,32.57,70840.94,High,71,Delayed,1,83,2.5054095826893352,2,2307.6800000000003,4240.41,16.0,Ship,0.7623456790123457
ce418192-15b7-4e36-9808-2cabe1511759,Houston,Atlanta,Electronics,25.1,32943.95,Low,59,On-Time,0,56,2.5463258785942493,3,2257.73,4198.11,47.666666666666664,Ship,0.7623456790123457
9067df02-a053-45c8-8fef-1ee9d9095154,Los Angeles,Miami,Automotive,39.11,484251.26,High,75,Delayed,1,83,2.5638977635782747,2,956.0999999999999,5377.77,151.5,Ship,0.7623456790123457
d3443d95-4121-43dc-9097-41e697327b0e,Houston,Seattle,Automotive,8.47,212813.31,High,97,On-Time,1,94,2.5463258785942493,3,5866.6,5501.0199999999995,61.0,Rail,0.7552486187845303
f3871040-492a-4549-a473-c36334bdcd7c,Chicago,Dallas,Retail,33.74,391031.6,Low,117,Delayed,0,135,2.458267716535433,2,2991.3100000000004,7960.280000000001,81.0,Rail,0.7552486187845303
7842973a-d58c-4716-89d5-d5f8cbfc0936,New York,Miami,Electronics,22.7,460843.76,Medium,38,On-Time,0,38,2.5054095826893352,1,1584.72,3632.18,15.0,Rail,0.7552486187845303
840a74fc-fc5e-4e11-858c-90f06f924cd6,Chicago,Atlanta,Retail,23.26,109970.01,High,24,On-Time,1,24,2.458267716535433,1,1516.79,1168.71,118.0,Ship,0.7623456790123457
b13d4c36-ae18-41f8-ba53-8bd994e57c36,Chicago,Seattle,Retail,23.17,436225.81,High,99,Delayed,0,120,2.458267716535433,4,6174.93,14384.4,73.75,Rail,0.7552486187845303
e67a73f4-6f69-4cac-b73d-1c7f4b2a837d,New York,Dallas,Automotive,16.39,356932.03,High,76,Delayed,0,99,2.5054095826893352,4,5222.99,9866.43,114.25,Truck,0.7637579617834395
66c8e0ba-3098-4533-8cb3-f3401d470687,Los Angeles,Miami,Automotive,16.36,293208.76,High,117,On-Time,1,114,2.5638977635782747,4,5260.75,7902.58,102.5,Ship,0.7623456790123457
41532602-d4ec-4869-a4c2-78de1aad73f9,Houston,Dallas,Automotive,27.11,406448.13,Medium,92,On-Time,0,88,2.5463258785942493,2,2824.14,8243.2,66.5,Rail,0.7552486187845303
20003f81-b648-49f8-ab1f-7df6551308f0,Chicago,Seattle,Retail,6.57,64225.64,High,112,Delayed,1,141,2.458267716535433,3,3486.3599999999997,8664.49,63.333333333333336,Rail,0.7552486187845303
fd83a501-8044-4021-9665-cd10bd3fc604,New York,Dallas,Retail,25.61,139164.16,Medium,83,On-Time,0,83,2.5054095826893352,2,2809.55,1610.47,103.5,Ship,0.7623456790123457
ab29bc8e-aadd-4a0b-8c25-51bb8bf9aaa0,Chicago,Miami,Food,30.36,74214.93,Medium,47,Delayed,1,65,2.458267716535433,3,7789.48,11806.45,64.66666666666667,Rail,0.7552486187845303
dee55ba7-3cba-4c9b-9406-eef76740b7a2,Houston,Dallas,Food,17.47,449025.58,High,110,Delayed,0,126,2.5463258785942493,3,5451.35,6563.84,106.66666666666667,Rail,0.7552486187845303
800f4edc-4289-473d-ad70-a81ef3d2c705,Los Angeles,Seattle,Retail,12.61,58410.85,Low,54,On-Time,1,52,2.5638977635782747,4,7391.82,9190.49,89.25,Ship,0.7623456790123457
5510fd89-a7d5-41c9-96e1-61c1ec65cefc,Los Angeles,Miami,Food,12.47,490175.71,Medium,68,Delayed,1,77,2.5638977635782747,3,3301.69,8785.6,126.66666666666667,Ship,0.7623456790123457
588bed5d-a133-4f6d-a3ed-1818602cb9c4,Los Angeles,Atlanta,Retail,7.86,63846.7,Low,50,Delayed,1,79,2.5638977635782747,1,1594.58,2061.23,109.0,Rail,0.7552486187845303
5499611a-67e4-45ee-b7cf-93adb3f22f5d,New York,Miami,Automotive,8.14,334291.64,High,42,Delayed,1,48,2.5054095826893352,1,2391.46,2108.97,164.0,Ship,0.7623456790123457
801eaef9-d0af-4f86-85d9-bcfbc76cd1d4,New York,Seattle,Electronics,10.83,333642.08,Low,35,Delayed,1,60,2.5054095826893352,3,5970.77,9385.94,83.0,Ship,0.7623456790123457
338a278a-d5ad-487e-ad46-e3d06af9149b,Los Angeles,Dallas,Automotive,5.67,466310.63,Low,110,On-Time,0,106,2.5638977635782747,1,358.69,278.71,156.0,Rail,0.7552486187845303
afe41a5c-ff46-4f59-8038-595d32e2407c,Houston,Atlanta,Retail,14.32,168334.93,High,73,On-Time,1,69,2.5463258785942493,2,3426.8599999999997,4191.18,141.5,Ship,0.7623456790123457
14741d47-919f-4430-b109-47e3b70a8fd7,Houston,Atlanta,Automotive,15.72,172685.84,Low,105,On-Time,1,101,2.5463258785942493,3,3625.0099999999998,5754.49,89.33333333333333,Ship,0.7623456790123457
e57d1e91-2d23-48b4-9f48-4edb8483b890,New York,Dallas,Retail,39.83,424683.72,High,35,Delayed,0,47,2.5054095826893352,4,5323.8099999999995,13646.35,107.0,Ship,0.7623456790123457
6790953e-f404-4fb2-af33-d62d199ecc86,Los Angeles,Seattle,Retail,39.71,489502.02,Low,44,Delayed,1,61,2.5638977635782747,4,6991.61,6990.67,103.0,Rail,0.7552486187845303
e82df851-54e1-4119-bf40-2fd4b2fb005e,Houston,Miami,Food,11.55,24768.0,Medium,80,On-Time,0,77,2.5463258785942493,2,2142.1499999999996,7664.24,23.5,Rail,0.7552486187845303
bdbe9fed-98c3-47c3-8f61-0ea2115de829,Houston,Seattle,Retail,12.46,321305.29,High,42,On-Time,1,38,2.5463258785942493,2,3304.9799999999996,5549.38,118.5,Ship,0.7623456790123457
4b709657-c2ef-4365-b81f-b657276e6e4a,Houston,Atlanta,Electronics,22.22,129383.43,Low,40,On-Time,0,36,2.5463258785942493,3,6219.52,11102.74,140.66666666666666,Truck,0.7637579617834395
eb0bc5fd-e8d7-4754-bc05-ffd334ab9e51,New York,Miami,Food,10.21,366701.52,Medium,82,Delayed,0,88,2.5054095826893352,1,1471.66,2379.71,48.0,Truck,0.7637579617834395
450af87d-581e-416f-88f8-665a6392ff41,Los Angeles,Miami,Electronics,22.64,388632.31,Medium,62,Delayed,0,74,2.5638977635782747,1,1258.81,3358.23,62.0,Ship,0.7623456790123457
8e001e55-d5d5-497a-8aae-f14eada38c15,Chicago,Dallas,Retail,18.98,383637.52,Low,96,Delayed,1,119,2.458267716535433,3,4236.43,7091.74,83.66666666666667,Rail,0.7552486187845303
d2c03260-3914-4ffe-b91b-af7c6699cf8a,Los Angeles,Seattle,Automotive,16.36,223400.48,Low,77,Delayed,1,90,2.5638977635782747,4,9087.31,12445.48,142.25,Ship,0.7623456790123457
60c7cb21-e48b-4ee8-ada4-00a8787833a9,Los Angeles,Miami,Retail,33.79,87322.68,Low,85,Delayed,0,98,2.5638977635782747,4,6590.3,9329.109999999999,99.75,Rail,0.7552486187845303
262d6a59-2f69-4610-b742-9d5dc62ef1dd,New York,Dallas,Retail,33.98,296534.67,Medium,29,On-Time,0,26,2.5054095826893352,3,3717.33,5202.969999999999,115.66666666666667,Ship,0.7623456790123457
601ca930-5d74-4662-a204-c9e7dec5ab73,Houston,Seattle,Automotive,39.58,396628.66,High,43,Delayed,0,60,2.5463258785942493,2,657.99,5593.22,20.0,Truck,0.7637579617834395
46eddfd2-56ca-4c71-9580-36a61dc8259e,Houston,Atlanta,Automotive,12.81,456975.55,Low,31,On-Time,1,29,2.5463258785942493,3,4804.98,9608.369999999999,86.66666666666667,Rail,0.7552486187845303
a9ab70e4-3e48-4e07-9858-a7703899459f,New York,Atlanta,Electronics,36.09,231795.72,Medium,41,On-Time,0,41,2.5054095826893352,1,2306.6,366.58,63.0,Truck,0.7637579617834395
6931560c-b70f-4269-aa94-c5ce5a2dbe4b,New York,Seattle,Food,23.82,130380.94,Low,109,Delayed,1,124,2.5054095826893352,3,4992.95,9090.16,35.333333333333336,Rail,0.7552486187845303
754abdac-3682-4fe7-8956-885cf55120dd,New York,Miami,Food,25.7,68223.01,Medium,81,On-Time,1,79,2.5054095826893352,2,3991.27,2623.87,72.5,Rail,0.7552486187845303
46bb9c5f-a0a6-47fb-b139-c64060db831c,New York,Miami,Food,36.37,400824.54,Low,78,Delayed,1,93,2.5054095826893352,2,4655.46,4717.79,78.0,Rail,0.7552486187845303
16c123b5-f51b-41b3-835b-c8bc3f412e63,New York,Atlanta,Electronics,37.99,272295.71,Low,105,Delayed,0,110,2.5054095826893352,3,5047.79,6877.57,115.0,Rail,0.7552486187845303
6df99ce7-dc1f-442b-8d50-3104f8b493b4,Chicago,Atlanta,Electronics,30.44,340350.21,Low,44,Delayed,0,63,2.458267716535433,1,409.09,1280.08,108.0,Ship,0.7623456790123457
bf1c3dd2-01e3-449d-a1d5-2698395520bb,Los Angeles,Miami,Automotive,17.17,88027.8,Low,43,Delayed,0,52,2.5638977635782747,4,5552.28,10720.91,76.75,Ship,0.7623456790123457
0f050b21-8ae4-4fed-9a4c-f6953fd2edc4,Los Angeles,Seattle,Food,22.14,13223.62,Low,88,Delayed,1,108,2.5638977635782747,4,4824.15,5388.19,69.75,Truck,0.7637579617834395
3e4aa0b4-936e-4e41-887e-709115f80415,Los Angeles,Atlanta,Retail,26.53,484114.99,High,53,Delayed,0,74,2.5638977635782747,4,4713.56,10554.48,106.75,Truck,0.7637579617834395
3a02a5b7-ed8f-4ea2-9cbb-2c0527bac25b,Houston,Miami,Electronics,34.0,407335.21,Medium,45,Delayed,0,57,2.5463258785942493,2,2647.6200000000003,1396.07,164.5,Rail,0.7552486187845303
f400eb48-b1a4-4f57-b695-e06273a4a587,Chicago,Seattle,Retail,28.03,206012.94,Low,32,Delayed,0,50,2.458267716535433,3,6188.780000000001,10203.44,153.0,Rail,0.7552486187845303
5b3889b3-57fb-442f-a8d7-f2cc4f259ce2,Los Angeles,Dallas,Food,17.79,234002.41,Low,76,On-Time,1,74,2.5638977635782747,4,3508.0,14664.56,82.5,Ship,0.7623456790123457
0e48dbfc-8a11-4aa4-ab04-e1b9b43cc35d,Houston,Seattle,Food,19.63,465242.03,Low,116,Delayed,1,139,2.5463258785942493,2,3651.64,4107.33,56.0,Rail,0.7552486187845303
f9128dd7-1b1d-46ae-b410-5f88be3518f7,Chicago,Miami,Electronics,6.77,111748.64,Medium,105,Delayed,1,128,2.458267716535433,3,4352.03,7850.2300000000005,55.0,Rail,0.7552486187845303
5366da3d-4aee-4114-aa50-0e08a16ba53a,Chicago,Seattle,Electronics,37.35,403386.06,Medium,115,On-Time,1,114,2.458267716535433,3,6337.81,7996.67,113.33333333333333,Rail,0.7552486187845303
0ca170e7-c4ea-421f-ad5e-fb823190468e,Houston,Miami,Automotive,8.08,18785.47,High,96,On-Time,0,96,2.5463258785942493,2,1802.16,3173.5299999999997,82.5,Rail,0.7552486187845303
22112ccf-0ab9-424f-94b8-aed7ea7a6f66,Chicago,Atlanta,Retail,25.3,439099.27,Medium,29,Delayed,1,54,2.458267716535433,4,8667.529999999999,12440.42,140.0,Truck,0.7637579617834395
98f189da-04b7-43da-9649-441c76d96d69,Houston,Dallas,Automotive,35.51,298749.16,Low,109,Delayed,1,125,2.5463258785942493,2,3377.87,3859.43,119.5,Truck,0.7637579617834395
c99d54d0-1c9e-41b1-bc53-51e4ed8b75ef,Los Angeles,Atlanta,Automotive,19.73,244013.2,Medium,61,Delayed,0,76,2.5638977635782747,3,4876.38,12055.58,67.33333333333333,Rail,0.7552486187845303
00deefb7-d6f5-429b-b693-d883106814a1,Houston,Atlanta,Retail,33.0,356164.27,Low,89,On-Time,1,85,2.5463258785942493,4,5544.7,11470.11,80.25,Rail,0.7552486187845303
2b21ec93-bb1a-4984-9d99-c2f4de0edcf7,Chicago,Miami,Food,33.13,43149.05,High,30,Delayed,1,56,2.458267716535433,4,4369.66,13195.43,81.25,Truck,0.7637579617834395
39e82399-ddaf-40c2-a16a-5e4397e9d0be,Los Angeles,Miami,Retail,7.09,105816.54,High,119,On-Time,0,117,2.5638977635782747,1,1674.53,3793.28,128.0,Ship,0.7623456790123457
2157185c-a8b1-4b01-9b0a-ddc17285620f,Los Angeles,Miami,Food,19.43,209422.69,High,55,Delayed,1,75,2.5638977635782747,2,1468.7199999999998,2022.36,70.0,Rail,0.7552486187845303
f5a4c203-7b71-4803-890c-a74c3c34fd7a,New York,Miami,Automotive,29.19,312754.43,High,111,On-Time,0,110,2.5054095826893352,2,2111.64,5455.9400000000005,83.5,Ship,0.7623456790123457
020497cd-c843-46e0-accc-3dfa3b5e3b20,New York,Atlanta,Food,19.78,80828.66,Low,70,Delayed,1,82,2.5054095826893352,2,4773.77,6666.08,100.5,Ship,0.7623456790123457
